#ALMA_B4
#photon
# Top hat filter at 1.8-2.4mm

1.80000000e+07	0.0
1.80594059e+07	1.0
1.81188119e+07	1.0
1.81782178e+07	1.0
1.82376238e+07	1.0
1.82970297e+07	1.0
1.83564356e+07	1.0
1.84158416e+07	1.0
1.84752475e+07	1.0
1.85346535e+07	1.0
1.85940594e+07	1.0
1.86534653e+07	1.0
1.87128713e+07	1.0
1.87722772e+07	1.0
1.88316832e+07	1.0
1.88910891e+07	1.0
1.89504950e+07	1.0
1.90099010e+07	1.0
1.90693069e+07	1.0
1.91287129e+07	1.0
1.91881188e+07	1.0
1.92475248e+07	1.0
1.93069307e+07	1.0
1.93663366e+07	1.0
1.94257426e+07	1.0
1.94851485e+07	1.0
1.95445545e+07	1.0
1.96039604e+07	1.0
1.96633663e+07	1.0
1.97227723e+07	1.0
1.97821782e+07	1.0
1.98415842e+07	1.0
1.99009901e+07	1.0
1.99603960e+07	1.0
2.00198020e+07	1.0
2.00792079e+07	1.0
2.01386139e+07	1.0
2.01980198e+07	1.0
2.02574257e+07	1.0
2.03168317e+07	1.0
2.03762376e+07	1.0
2.04356436e+07	1.0
2.04950495e+07	1.0
2.05544554e+07	1.0
2.06138614e+07	1.0
2.06732673e+07	1.0
2.07326733e+07	1.0
2.07920792e+07	1.0
2.08514851e+07	1.0
2.09108911e+07	1.0
2.09702970e+07	1.0
2.10297030e+07	1.0
2.10891089e+07	1.0
2.11485149e+07	1.0
2.12079208e+07	1.0
2.12673267e+07	1.0
2.13267327e+07	1.0
2.13861386e+07	1.0
2.14455446e+07	1.0
2.15049505e+07	1.0
2.15643564e+07	1.0
2.16237624e+07	1.0
2.16831683e+07	1.0
2.17425743e+07	1.0
2.18019802e+07	1.0
2.18613861e+07	1.0
2.19207921e+07	1.0
2.19801980e+07	1.0
2.20396040e+07	1.0
2.20990099e+07	1.0
2.21584158e+07	1.0
2.22178218e+07	1.0
2.22772277e+07	1.0
2.23366337e+07	1.0
2.23960396e+07	1.0
2.24554455e+07	1.0
2.25148515e+07	1.0
2.25742574e+07	1.0
2.26336634e+07	1.0
2.26930693e+07	1.0
2.27524752e+07	1.0
2.28118812e+07	1.0
2.28712871e+07	1.0
2.29306931e+07	1.0
2.29900990e+07	1.0
2.30495050e+07	1.0
2.31089109e+07	1.0
2.31683168e+07	1.0
2.32277228e+07	1.0
2.32871287e+07	1.0
2.33465347e+07	1.0
2.34059406e+07	1.0
2.34653465e+07	1.0
2.35247525e+07	1.0
2.35841584e+07	1.0
2.36435644e+07	1.0
2.37029703e+07	1.0
2.37623762e+07	1.0
2.38217822e+07	1.0
2.38811881e+07	1.0
2.39405941e+07	1.0
2.40000000e+07	0.0
