#ALMA_B1
#photon
# Top hat filter at 6.0-8.6mm

5.99999e+07	0.0
6.00000e+07	1.0
6.02626e+07	1.0
6.05253e+07	1.0
6.07879e+07	1.0
6.10505e+07	1.0
6.13131e+07	1.0
6.15758e+07	1.0
6.18384e+07	1.0
6.21010e+07	1.0
6.23636e+07	1.0
6.26263e+07	1.0
6.28889e+07	1.0
6.31515e+07	1.0
6.34141e+07	1.0
6.36768e+07	1.0
6.39394e+07	1.0
6.42020e+07	1.0
6.44646e+07	1.0
6.47273e+07	1.0
6.49899e+07	1.0
6.52525e+07	1.0
6.55152e+07	1.0
6.57778e+07	1.0
6.60404e+07	1.0
6.63030e+07	1.0
6.65657e+07	1.0
6.68283e+07	1.0
6.70909e+07	1.0
6.73535e+07	1.0
6.76162e+07	1.0
6.78788e+07	1.0
6.81414e+07	1.0
6.84040e+07	1.0
6.86667e+07	1.0
6.89293e+07	1.0
6.91919e+07	1.0
6.94545e+07	1.0
6.97172e+07	1.0
6.99798e+07	1.0
7.02424e+07	1.0
7.05051e+07	1.0
7.07677e+07	1.0
7.10303e+07	1.0
7.12929e+07	1.0
7.15556e+07	1.0
7.18182e+07	1.0
7.20808e+07	1.0
7.23434e+07	1.0
7.26061e+07	1.0
7.28687e+07	1.0
7.31313e+07	1.0
7.33939e+07	1.0
7.36566e+07	1.0
7.39192e+07	1.0
7.41818e+07	1.0
7.44444e+07	1.0
7.47071e+07	1.0
7.49697e+07	1.0
7.52323e+07	1.0
7.54949e+07	1.0
7.57576e+07	1.0
7.60202e+07	1.0
7.62828e+07	1.0
7.65455e+07	1.0
7.68081e+07	1.0
7.70707e+07	1.0
7.73333e+07	1.0
7.75960e+07	1.0
7.78586e+07	1.0
7.81212e+07	1.0
7.83838e+07	1.0
7.86465e+07	1.0
7.89091e+07	1.0
7.91717e+07	1.0
7.94343e+07	1.0
7.96970e+07	1.0
7.99596e+07	1.0
8.02222e+07	1.0
8.04848e+07	1.0
8.07475e+07	1.0
8.10101e+07	1.0
8.12727e+07	1.0
8.15354e+07	1.0
8.17980e+07	1.0
8.20606e+07	1.0
8.23232e+07	1.0
8.25859e+07	1.0
8.28485e+07	1.0
8.31111e+07	1.0
8.33737e+07	1.0
8.36364e+07	1.0
8.38990e+07	1.0
8.41616e+07	1.0
8.44242e+07	1.0
8.46869e+07	1.0
8.49495e+07	1.0
8.52121e+07	1.0
8.54747e+07	1.0
8.57374e+07	1.0
8.60000e+07	1.0
8.60001e+07	0.0
