# redshift	D_L [Mpc]	Age [yr]
4.45295851e-01	2.54177943e+03	9.01795906e+09
4.54629547e-01	2.60521428e+03	8.94524759e+09
4.64158883e-01	2.67032983e+03	8.87190615e+09
4.73887961e-01	2.73717179e+03	8.79794559e+09
4.83820966e-01	2.80578706e+03	8.72337735e+09
4.93962174e-01	2.87622375e+03	8.64821350e+09
5.04315949e-01	2.94853120e+03	8.57246671e+09
5.14886745e-01	3.02276002e+03	8.49615026e+09
5.25679112e-01	3.09896210e+03	8.41927804e+09
5.36697695e-01	3.17719062e+03	8.34186455e+09
5.47947234e-01	3.25750014e+03	8.26392490e+09
5.59432571e-01	3.33994654e+03	8.18547482e+09
5.71158648e-01	3.42458713e+03	8.10653061e+09
5.83130511e-01	3.51148061e+03	8.02710919e+09
5.95353313e-01	3.60068715e+03	7.94722808e+09
6.07832313e-01	3.69226839e+03	7.86690534e+09
6.20572881e-01	3.78628747e+03	7.78615966e+09
6.33580499e-01	3.88280907e+03	7.70501025e+09
6.46860766e-01	3.98189943e+03	7.62347689e+09
6.60419396e-01	4.08362638e+03	7.54157991e+09
6.74262224e-01	4.18805940e+03	7.45934013e+09
6.88395207e-01	4.29526960e+03	7.37677892e+09
7.02824426e-01	4.40532977e+03	7.29391810e+09
7.17556092e-01	4.51831445e+03	7.21078001e+09
7.32596543e-01	4.63429992e+03	7.12738741e+09
7.47952252e-01	4.75336423e+03	7.04376349e+09
7.63629826e-01	4.87558726e+03	6.95993188e+09
7.79636013e-01	5.00105075e+03	6.87591656e+09
7.95977700e-01	5.12983833e+03	6.79174191e+09
8.12661920e-01	5.26203553e+03	6.70743261e+09
8.29695852e-01	5.39772988e+03	6.62301366e+09
8.47086827e-01	5.53701088e+03	6.53851036e+09
8.64842328e-01	5.67997007e+03	6.45394824e+09
8.82969996e-01	5.82670109e+03	6.36935304e+09
9.01477631e-01	5.97729968e+03	6.28475072e+09
9.20373200e-01	6.13186373e+03	6.20016736e+09
9.39664831e-01	6.29049336e+03	6.11562920e+09
9.59360829e-01	6.45329090e+03	6.03116254e+09
9.79469667e-01	6.62036100e+03	5.94679376e+09
1.00000000e+00	6.79181062e+03	5.86254926e+09
1.02096066e+00	6.96774913e+03	5.77845539e+09
1.04236067e+00	7.14828831e+03	5.69453851e+09
1.06420924e+00	7.33354242e+03	5.61082486e+09
1.08651577e+00	7.52362827e+03	5.52734056e+09
1.10928986e+00	7.71866523e+03	5.44411160e+09
1.13254132e+00	7.91877533e+03	5.36116376e+09
1.15628013e+00	8.12408328e+03	5.27852261e+09
1.18051653e+00	8.33471654e+03	5.19621345e+09
1.20526094e+00	8.55080539e+03	5.11426130e+09
1.23052400e+00	8.77248298e+03	5.03269085e+09
1.25631660e+00	8.99988538e+03	4.95152643e+09
1.28264983e+00	9.23315166e+03	4.87079198e+09
1.30953502e+00	9.47242396e+03	4.79051103e+09
1.33698374e+00	9.71784754e+03	4.71070666e+09
1.36500781e+00	9.96957085e+03	4.63140145e+09
1.39361927e+00	1.02277456e+04	4.55261751e+09
1.42283046e+00	1.04925270e+04	4.47437637e+09
1.45265393e+00	1.07640733e+04	4.39669905e+09
1.48310251e+00	1.10425467e+04	4.31960595e+09
1.51418933e+00	1.13281126e+04	4.24311690e+09
1.54592774e+00	1.16209403e+04	4.16725107e+09
1.57833141e+00	1.19212026e+04	4.09202703e+09
1.61141428e+00	1.22290765e+04	4.01746265e+09
1.64519059e+00	1.25447425e+04	3.94357513e+09
1.67967487e+00	1.28683853e+04	3.87038100e+09
1.71488197e+00	1.32001937e+04	3.79789607e+09
1.75082703e+00	1.35403606e+04	3.72613543e+09
1.78752553e+00	1.38890832e+04	3.65511345e+09
1.82499324e+00	1.42465630e+04	3.58484377e+09
1.86324631e+00	1.46130063e+04	3.51533928e+09
1.90230119e+00	1.49886236e+04	3.44661215e+09
1.94217468e+00	1.53736301e+04	3.37867378e+09
1.98288395e+00	1.57682461e+04	3.31153483e+09
2.02444651e+00	1.61726966e+04	3.24520521e+09
2.06688025e+00	1.65872114e+04	3.17969408e+09
2.11020343e+00	1.70120259e+04	3.11500987e+09
2.15443469e+00	1.74473802e+04	3.05116026e+09
2.19959307e+00	1.78935202e+04	2.98815220e+09
2.24569800e+00	1.83506971e+04	2.92599190e+09
2.29276931e+00	1.88191675e+04	2.86468488e+09
2.34082728e+00	1.92991941e+04	2.80423592e+09
2.38989257e+00	1.97910452e+04	2.74464912e+09
2.43998630e+00	2.02949951e+04	2.68592789e+09
2.49113003e+00	2.08113244e+04	2.62807496e+09
2.54334576e+00	2.13403197e+04	2.57109241e+09
2.59665597e+00	2.18822740e+04	2.51498166e+09
2.65108360e+00	2.24374872e+04	2.45974350e+09
2.70665207e+00	2.30062653e+04	2.40537812e+09
2.76338529e+00	2.35889217e+04	2.35188507e+09
2.82130768e+00	2.41857762e+04	2.29926337e+09
2.88044415e+00	2.47971563e+04	2.24751143e+09
2.94082017e+00	2.54233963e+04	2.19662714e+09
3.00246171e+00	2.60648382e+04	2.14660783e+09
3.06539530e+00	2.67218316e+04	2.09745036e+09
3.12964801e+00	2.73947336e+04	2.04915105e+09
3.19524751e+00	2.80839095e+04	2.00170577e+09
3.26222201e+00	2.87897327e+04	1.95510994e+09
3.33060034e+00	2.95125846e+04	1.90935854e+09
3.40041193e+00	3.02528555e+04	1.86444612e+09
3.47168682e+00	3.10109439e+04	1.82036684e+09
3.54445567e+00	3.17872573e+04	1.77711448e+09
3.61874981e+00	3.25822123e+04	1.73468247e+09
3.69460121e+00	3.33962346e+04	1.69306388e+09
3.77204249e+00	3.42297592e+04	1.65225148e+09
3.85110700e+00	3.50832309e+04	1.61223770e+09
3.93182876e+00	3.59571042e+04	1.57301472e+09
4.01424249e+00	3.68518436e+04	1.53457444e+09
4.09838367e+00	3.77679239e+04	1.49690850e+09
4.18428851e+00	3.87058302e+04	1.46000832e+09
4.27199397e+00	3.96660584e+04	1.42386509e+09
4.36153779e+00	4.06491153e+04	1.38846981e+09
4.45295851e+00	4.16555186e+04	1.35381330e+09
4.54629547e+00	4.26857976e+04	1.31988620e+09
4.64158883e+00	4.37404931e+04	1.28667899e+09
4.73887961e+00	4.48201578e+04	1.25418205e+09
4.83820966e+00	4.59253563e+04	1.22238560e+09
4.93962174e+00	4.70566657e+04	1.19127976e+09
5.04315949e+00	4.82146758e+04	1.16085457e+09
5.14886745e+00	4.93999891e+04	1.13109996e+09
5.25679112e+00	5.06132212e+04	1.10200582e+09
5.36697695e+00	5.18550013e+04	1.07356196e+09
5.47947234e+00	5.31259723e+04	1.04575817e+09
5.59432571e+00	5.44267908e+04	1.01858417e+09
5.71158648e+00	5.57581281e+04	9.92029692e+08
5.83130511e+00	5.71206698e+04	9.66084436e+08
5.95353313e+00	5.85151165e+04	9.40738104e+08
6.07832313e+00	5.99421840e+04	9.15980406e+08
6.20572881e+00	6.14026035e+04	8.91801067e+08
6.33580499e+00	6.28971224e+04	8.68189837e+08
6.46860766e+00	6.44265039e+04	8.45136499e+08
6.60419396e+00	6.59915279e+04	8.22630877e+08
6.74262224e+00	6.75929913e+04	8.00662843e+08
6.88395207e+00	6.92317081e+04	7.79222325e+08
7.02824426e+00	7.09085098e+04	7.58299312e+08
7.17556092e+00	7.26242460e+04	7.37883861e+08
7.32596543e+00	7.43797848e+04	7.17966105e+08
7.47952252e+00	7.61760128e+04	6.98536253e+08
7.63629826e+00	7.80138357e+04	6.79584603e+08
7.79636013e+00	7.98941789e+04	6.61101539e+08
7.95977700e+00	8.18179877e+04	6.43077540e+08
8.12661920e+00	8.37862278e+04	6.25503185e+08
8.29695852e+00	8.57998856e+04	6.08369152e+08
8.47086827e+00	8.78599687e+04	5.91666225e+08
8.64842328e+00	8.99675066e+04	5.75385300e+08
8.82969996e+00	9.21235506e+04	5.59517380e+08
9.01477631e+00	9.43291750e+04	5.44053585e+08
9.20373200e+00	9.65854769e+04	5.28985152e+08
9.39664831e+00	9.88935771e+04	5.14303437e+08
9.59360829e+00	1.01254620e+05	4.99999914e+08
9.79469667e+00	1.03669776e+05	4.86066183e+08
1.00000000e+01	1.06140239e+05	4.72493968e+08
1.02096066e+01	1.08667228e+05	4.59275115e+08
1.04236067e+01	1.11251991e+05	4.46401601e+08
1.06420924e+01	1.13895801e+05	4.33865527e+08
1.08651577e+01	1.16599957e+05	4.21659123e+08
1.10928986e+01	1.19365787e+05	4.09774748e+08
1.13254132e+01	1.22194649e+05	3.98204890e+08
1.15628013e+01	1.25087927e+05	3.86942165e+08
1.18051653e+01	1.28047038e+05	3.75979318e+08
1.20526094e+01	1.31073426e+05	3.65309226e+08
1.23052400e+01	1.34168568e+05	3.54924892e+08
1.25631660e+01	1.37333971e+05	3.44819447e+08
1.28264983e+01	1.40571177e+05	3.34986153e+08
1.30953502e+01	1.43881759e+05	3.25418398e+08
1.33698374e+01	1.47267322e+05	3.16109696e+08
1.36500781e+01	1.50729508e+05	3.07053688e+08
1.39361927e+01	1.54269994e+05	2.98244139e+08
1.42283046e+01	1.57890491e+05	2.89674941e+08
1.45265393e+01	1.61592747e+05	2.81340106e+08
1.48310251e+01	1.65378549e+05	2.73233770e+08
1.51418933e+01	1.69249719e+05	2.65350189e+08
1.54592774e+01	1.73208122e+05	2.57683739e+08
1.57833141e+01	1.77255659e+05	2.50228916e+08
1.61141428e+01	1.81394273e+05	2.42980330e+08
1.64519059e+01	1.85625948e+05	2.35932709e+08
1.67967487e+01	1.89952712e+05	2.29080895e+08
1.71488197e+01	1.94376635e+05	2.22419842e+08
1.75082703e+01	1.98899829e+05	2.15944615e+08
1.78752553e+01	2.03524454e+05	2.09650390e+08
1.82499324e+01	2.08252716e+05	2.03532450e+08
1.86324631e+01	2.13086865e+05	1.97586187e+08
1.90230119e+01	2.18029203e+05	1.91807094e+08
1.94217468e+01	2.23082076e+05	1.86190770e+08
1.98288395e+01	2.28247885e+05	1.80732917e+08
2.02444651e+01	2.33529078e+05	1.75429332e+08
2.06688025e+01	2.38928158e+05	1.70275917e+08
2.11020343e+01	2.44447680e+05	1.65268665e+08
2.15443469e+01	2.50090252e+05	1.60403667e+08
2.19959307e+01	2.55858540e+05	1.55677107e+08
2.24569800e+01	2.61755266e+05	1.51085260e+08
2.29276931e+01	2.67783207e+05	1.46624492e+08
2.34082728e+01	2.73945203e+05	1.42291256e+08
2.38989257e+01	2.80244152e+05	1.38082093e+08
2.43998630e+01	2.86683014e+05	1.33993627e+08
2.49113003e+01	2.93264812e+05	1.30022569e+08
2.54334576e+01	2.99992634e+05	1.26165708e+08
2.59665597e+01	3.06869631e+05	1.22419914e+08
2.65108360e+01	3.13899024e+05	1.18782137e+08
2.70665207e+01	3.21084099e+05	1.15249401e+08
2.76338529e+01	3.28428216e+05	1.11818809e+08
2.82130768e+01	3.35934802e+05	1.08487535e+08
2.88044415e+01	3.43607359e+05	1.05252824e+08
2.94082017e+01	3.51449464e+05	1.02111996e+08
3.00246171e+01	3.59464767e+05	9.90624349e+07
3.06539530e+01	3.67656997e+05	9.61015957e+07
3.12964801e+01	3.76029963e+05	9.32269982e+07
3.19524751e+01	3.84587554e+05	9.04362265e+07
3.26222201e+01	3.93333741e+05	8.77269283e+07
3.33060034e+01	4.02272578e+05	8.50968129e+07
3.40041193e+01	4.11408207e+05	8.25436496e+07
3.47168682e+01	4.20744858e+05	8.00652670e+07
3.54445567e+01	4.30286848e+05	7.76595510e+07
3.61874981e+01	4.40038588e+05	7.53244437e+07
3.69460121e+01	4.50004581e+05	7.30579422e+07
3.77204249e+01	4.60189425e+05	7.08580971e+07
3.85110700e+01	4.70597817e+05	6.87230114e+07
3.93182876e+01	4.81234552e+05	6.66508390e+07
4.01424249e+01	4.92104526e+05	6.46397837e+07
4.09838367e+01	5.03212741e+05	6.26880979e+07
4.18428851e+01	5.14564302e+05	6.07940815e+07
4.27199397e+01	5.26164424e+05	5.89560806e+07
4.36153779e+01	5.38018431e+05	5.71724865e+07
4.45295851e+01	5.50131760e+05	5.54417343e+07
4.54629547e+01	5.62509964e+05	5.37623023e+07
4.64158883e+01	5.75158711e+05	5.21327105e+07
4.73887961e+01	5.88083792e+05	5.05515196e+07
4.83820966e+01	6.01291118e+05	4.90173302e+07
4.93962174e+01	6.14786726e+05	4.75287815e+07
5.04315949e+01	6.28576779e+05	4.60845506e+07
5.14886745e+01	6.42667573e+05	4.46833513e+07
5.25679112e+01	6.57065535e+05	4.33239333e+07
5.36697695e+01	6.71777227e+05	4.20050811e+07
5.47947234e+01	6.86809352e+05	4.07256133e+07
5.59432571e+01	7.02168753e+05	3.94843816e+07
5.71158648e+01	7.17862419e+05	3.82802699e+07
5.83130511e+01	7.33897483e+05	3.71121937e+07
5.95353313e+01	7.50281234e+05	3.59790988e+07
6.07832313e+01	7.67021110e+05	3.48799609e+07
6.20572881e+01	7.84124708e+05	3.38137849e+07
6.33580499e+01	8.01599785e+05	3.27796035e+07
6.46860766e+01	8.19454264e+05	3.17764771e+07
6.60419396e+01	8.37696231e+05	3.08034929e+07
6.74262224e+01	8.56333945e+05	2.98597638e+07
6.88395207e+01	8.75375840e+05	2.89444284e+07
7.02824426e+01	8.94830526e+05	2.80566495e+07
7.17556092e+01	9.14706795e+05	2.71956143e+07
7.32596543e+01	9.35013626e+05	2.63605329e+07
7.47952252e+01	9.55760186e+05	2.55506383e+07
7.63629826e+01	9.76955835e+05	2.47634529e+07
7.79636013e+01	9.98610131e+05	2.40034509e+07
7.95977700e+01	1.02073283e+06	2.32647317e+07
8.12661920e+01	1.04333391e+06	2.25483455e+07
8.29695852e+01	1.06642353e+06	2.18536297e+07
8.47086827e+01	1.09001208e+06	2.11799406e+07
8.64842328e+01	1.11411018e+06	2.05266533e+07
8.82969996e+01	1.13872866e+06	1.98931611e+07
9.01477631e+01	1.16387857e+06	1.92788748e+07
9.20373200e+01	1.18957121e+06	1.86832223e+07
9.39664831e+01	1.21581811e+06	1.81056483e+07
9.59360829e+01	1.24263105e+06	1.75456135e+07
9.79469667e+01	1.27002204e+06	1.70025946e+07
1.00000000e+02	1.29800337e+06	1.64760832e+07
1.02096066e+02	1.32658755e+06	1.59655861e+07
1.04236067e+02	1.35578740e+06	1.54706243e+07
1.06420924e+02	1.38561598e+06	1.49907330e+07
1.08651577e+02	1.41608662e+06	1.45254609e+07
1.10928986e+02	1.44721296e+06	1.40743701e+07
1.13254132e+02	1.47900890e+06	1.36370353e+07
1.15628013e+02	1.51148865e+06	1.32130439e+07
1.18051653e+02	1.54466670e+06	1.28019955e+07
1.20526094e+02	1.57855786e+06	1.24035013e+07
1.23052400e+02	1.61317724e+06	1.20171841e+07
1.25631660e+02	1.64854029e+06	1.16426777e+07
1.28264983e+02	1.68466276e+06	1.12796269e+07
1.30953502e+02	1.72156075e+06	1.09276869e+07
1.33698374e+02	1.75925068e+06	1.05865230e+07
1.36500781e+02	1.79774933e+06	1.02558106e+07
1.39361927e+02	1.83707383e+06	9.93523452e+06
1.42283046e+02	1.87724167e+06	9.62448906e+06
1.45265393e+02	1.91827070e+06	9.32327753e+06
1.48310251e+02	1.96017915e+06	9.03131207e+06
1.51418933e+02	2.00298564e+06	8.74831335e+06
1.54592774e+02	2.04670918e+06	8.47401036e+06
1.57833141e+02	2.09136916e+06	8.20814015e+06
1.61141428e+02	2.13698541e+06	7.95044759e+06
1.64519059e+02	2.18357815e+06	7.70068515e+06
1.67967487e+02	2.23116804e+06	7.45861269e+06
1.71488197e+02	2.27977617e+06	7.22399722e+06
1.75082703e+02	2.32942406e+06	6.99661270e+06
1.78752553e+02	2.38013371e+06	6.77623985e+06
1.82499324e+02	2.43192755e+06	6.56266593e+06
1.86324631e+02	2.48482850e+06	6.35568459e+06
1.90230119e+02	2.53885997e+06	6.15509560e+06
1.94217468e+02	2.59404584e+06	5.96070478e+06
1.98288395e+02	2.65041051e+06	5.77232372e+06
2.02444651e+02	2.70797887e+06	5.58976968e+06
2.06688025e+02	2.76677636e+06	5.41286539e+06
2.11020343e+02	2.82682894e+06	5.24143890e+06
2.15443469e+02	2.88816310e+06	5.07532342e+06
2.19959307e+02	2.95080592e+06	4.91435717e+06
2.24569800e+02	3.01478502e+06	4.75838322e+06
2.29276931e+02	3.08012861e+06	4.60724937e+06
2.34082728e+02	3.14686550e+06	4.46080798e+06
2.38989257e+02	3.21502509e+06	4.31891587e+06
2.43998630e+02	3.28463741e+06	4.18143416e+06
2.49113003e+02	3.35573310e+06	4.04822815e+06
2.54334576e+02	3.42834346e+06	3.91916720e+06
2.59665597e+02	3.50250046e+06	3.79412462e+06
2.65108360e+02	3.57823670e+06	3.67297751e+06
2.70665207e+02	3.65558551e+06	3.55560671e+06
2.76338529e+02	3.73458088e+06	3.44189664e+06
2.82130768e+02	3.81525754e+06	3.33173520e+06
2.88044415e+02	3.89765093e+06	3.22501370e+06
2.94082017e+02	3.98179725e+06	3.12162671e+06
3.00246171e+02	4.06773344e+06	3.02147200e+06
3.06539530e+02	4.15549724e+06	2.92445044e+06
3.12964801e+02	4.24512716e+06	2.83046587e+06
3.19524751e+02	4.33666252e+06	2.73942508e+06
3.26222201e+02	4.43014348e+06	2.65123764e+06
3.33060034e+02	4.52561101e+06	2.56581589e+06
3.40041193e+02	4.62310698e+06	2.48307482e+06
3.47168682e+02	4.72267412e+06	2.40293198e+06
3.54445567e+02	4.82435603e+06	2.32530743e+06
3.61874981e+02	4.92819726e+06	2.25012367e+06
3.69460121e+02	5.03424329e+06	2.17730553e+06
3.77204249e+02	5.14254052e+06	2.10678014e+06
3.85110700e+02	5.25313637e+06	2.03847681e+06
3.93182876e+02	5.36607922e+06	1.97232704e+06
4.01424249e+02	5.48141848e+06	1.90826438e+06
4.09838367e+02	5.59920458e+06	1.84622442e+06
4.18428851e+02	5.71948902e+06	1.78614469e+06
4.27199397e+02	5.84232438e+06	1.72796463e+06
4.36153779e+02	5.96776433e+06	1.67162553e+06
4.45295851e+02	6.09586367e+06	1.61707045e+06
4.54629547e+02	6.22667836e+06	1.56424420e+06
4.64158883e+02	6.36026551e+06	1.51309326e+06
4.73887961e+02	6.49668344e+06	1.46356574e+06
4.83820966e+02	6.63599169e+06	1.41561135e+06
4.93962174e+02	6.77825106e+06	1.36918130e+06
5.04315949e+02	6.92352359e+06	1.32422833e+06
5.14886745e+02	7.07187265e+06	1.28070657e+06
5.25679112e+02	7.22336292e+06	1.23857161e+06
5.36697695e+02	7.37806045e+06	1.19778034e+06
5.47947234e+02	7.53603266e+06	1.15829100e+06
5.59432571e+02	7.69734839e+06	1.12006310e+06
5.71158648e+02	7.86207791e+06	1.08305738e+06
5.83130511e+02	8.03029298e+06	1.04723579e+06
5.95353313e+02	8.20206685e+06	1.01256143e+06
6.07832313e+02	8.37747430e+06	9.78998536e+05
6.20572881e+02	8.55659169e+06	9.46510703e+05
6.33580499e+02	8.73949696e+06	9.15069548e+05
6.46860766e+02	8.92626970e+06	8.84637264e+05
6.60419396e+02	9.11699116e+06	8.55184011e+05
6.74262224e+02	9.31174429e+06	8.26679178e+05
6.88395207e+02	9.51061376e+06	7.99093088e+05
7.02824426e+02	9.71368606e+06	7.72396978e+05
7.17556092e+02	9.92104943e+06	7.46562963e+05
7.32596543e+02	1.01327940e+07	7.21561823e+05
7.47952252e+02	1.03490118e+07	6.97372629e+05
7.63629826e+02	1.05697967e+07	6.73966434e+05
7.79636013e+02	1.07952446e+07	6.51318924e+05
7.95977700e+02	1.10254535e+07	6.29406337e+05
8.12661920e+02	1.12605232e+07	6.08205589e+05
8.29695852e+02	1.15005559e+07	5.87694285e+05
8.47086827e+02	1.17456557e+07	5.67850713e+05
8.64842328e+02	1.19959290e+07	5.48653825e+05
8.82969996e+02	1.22514843e+07	5.30083217e+05
9.01477631e+02	1.25124326e+07	5.12119115e+05
9.20373200e+02	1.27788869e+07	4.94742353e+05
9.39664831e+02	1.30509629e+07	4.77934353e+05
9.59360829e+02	1.33287785e+07	4.61677114e+05
9.79469667e+02	1.36124542e+07	4.45953186e+05
1.00000000e+03	1.39021129e+07	4.30745659e+05
1.02096066e+03	1.41978801e+07	4.16038147e+05
1.04236067e+03	1.44998840e+07	4.01814769e+05
1.06420924e+03	1.48082555e+07	3.88060133e+05
1.08651577e+03	1.51231281e+07	3.74759325e+05
1.10928986e+03	1.54446382e+07	3.61898087e+05
1.13254132e+03	1.57729251e+07	3.49462022e+05
1.15628013e+03	1.61081308e+07	3.37437755e+05
1.18051653e+03	1.64504005e+07	3.25812135e+05
1.20526094e+03	1.67998824e+07	3.14572418e+05
1.23052400e+03	1.71567277e+07	3.03706257e+05
1.25631660e+03	1.75210908e+07	2.93201685e+05
1.28264983e+03	1.78931294e+07	2.83047111e+05
1.30953502e+03	1.82730045e+07	2.73231300e+05
1.33698374e+03	1.86608803e+07	2.63743370e+05
1.36500781e+03	1.90569247e+07	2.54572774e+05
1.39361927e+03	1.94613088e+07	2.45709297e+05
1.42283046e+03	1.98742077e+07	2.37143039e+05
1.45265393e+03	2.02957997e+07	2.28864412e+05
1.48310251e+03	2.07262672e+07	2.20864123e+05
1.51418933e+03	2.11657962e+07	2.13133165e+05
1.54592774e+03	2.16145767e+07	2.05662833e+05
1.57833141e+03	2.20728026e+07	1.98444673e+05
1.61141428e+03	2.25406720e+07	1.91470502e+05
1.64519059e+03	2.30183869e+07	1.84732393e+05
1.67967487e+03	2.35061538e+07	1.78222669e+05
1.71488197e+03	2.40041834e+07	1.71933892e+05
1.75082703e+03	2.45126907e+07	1.65858857e+05
1.78752553e+03	2.50318954e+07	1.59990588e+05
1.82499324e+03	2.55620218e+07	1.54322326e+05
1.86324631e+03	2.61032986e+07	1.48847525e+05
1.90230119e+03	2.66559597e+07	1.43559845e+05
1.94217468e+03	2.72202435e+07	1.38453146e+05
1.98288395e+03	2.77963937e+07	1.33521482e+05
2.02444651e+03	2.83846590e+07	1.28759096e+05
2.06688025e+03	2.89852933e+07	1.24160410e+05
2.11020343e+03	2.95985557e+07	1.19720024e+05
2.15443469e+03	3.02247110e+07	1.15432710e+05
2.19959307e+03	3.08640292e+07	1.11293404e+05
2.24569800e+03	3.15167862e+07	1.07297204e+05
2.29276931e+03	3.21832637e+07	1.03439363e+05
2.34082728e+03	3.28637491e+07	9.97152853e+04
2.38989257e+03	3.35585360e+07	9.61205210e+04
2.43998630e+03	3.42679241e+07	9.26507627e+04
2.49113003e+03	3.49922192e+07	8.93018402e+04
2.54334576e+03	3.57317338e+07	8.60697164e+04
2.59665597e+03	3.64867868e+07	8.29504835e+04
2.65108360e+03	3.72577037e+07	7.99403587e+04
2.70665207e+03	3.80448169e+07	7.70356806e+04
2.76338529e+03	3.88484658e+07	7.42329054e+04
2.82130768e+03	3.96689969e+07	7.15286030e+04
2.88044415e+03	4.05067638e+07	6.89194539e+04
2.94082017e+03	4.13621278e+07	6.64022454e+04
3.00246171e+03	4.22354575e+07	6.39738688e+04
3.06539530e+03	4.31271293e+07	6.16313154e+04
3.12964801e+03	4.40375275e+07	5.93716743e+04
3.19524751e+03	4.49670446e+07	5.71921286e+04
3.26222201e+03	4.59160810e+07	5.50899537e+04
3.33060034e+03	4.68850457e+07	5.30625115e+04
3.40041193e+03	4.78743563e+07	5.11072518e+04
3.47168682e+03	4.88844390e+07	4.92217067e+04
3.54445567e+03	4.99157291e+07	4.74034889e+04
3.61874981e+03	5.09686708e+07	4.56502892e+04
3.69460121e+03	5.20437179e+07	4.39598739e+04
3.77204249e+03	5.31413334e+07	4.23300829e+04
3.85110700e+03	5.42619902e+07	4.07588265e+04
3.93182876e+03	5.54061711e+07	3.92440843e+04
4.01424249e+03	5.65743688e+07	3.77839020e+04
4.09838367e+03	5.77670867e+07	3.63763902e+04
4.18428851e+03	5.89848384e+07	3.50197216e+04
4.27199397e+03	6.02281484e+07	3.37121297e+04
4.36153779e+03	6.14975523e+07	3.24519063e+04
4.45295851e+03	6.27935966e+07	3.12374003e+04
4.54629547e+03	6.41168397e+07	3.00670153e+04
4.64158883e+03	6.54678513e+07	2.89392082e+04
4.73887961e+03	6.68472133e+07	2.78524873e+04
4.83820966e+03	6.82555197e+07	2.68054111e+04
4.93962174e+03	6.96933768e+07	2.57965861e+04
5.04315949e+03	7.11614039e+07	2.48246657e+04
5.14886745e+03	7.26602330e+07	2.38883486e+04
5.25679112e+03	7.41905096e+07	2.29863773e+04
5.36697695e+03	7.57528925e+07	2.21175273e+04
5.47947234e+03	7.73480545e+07	2.12806423e+04
5.59432571e+03	7.89766823e+07	2.04745798e+04
5.71158648e+03	8.06394772e+07	1.96982440e+04
5.83130511e+03	8.23371550e+07	1.89505765e+04
5.95353313e+03	8.40704466e+07	1.82305548e+04
6.07832313e+03	8.58400983e+07	1.75371913e+04
6.20572881e+03	8.76468718e+07	1.68695323e+04
6.33580499e+03	8.94915451e+07	1.62266565e+04
6.46860766e+03	9.13749123e+07	1.56076746e+04
6.60419396e+03	9.32977840e+07	1.50117274e+04
6.74262224e+03	9.52609882e+07	1.44379857e+04
6.88395207e+03	9.72653698e+07	1.38856485e+04
7.02824426e+03	9.93117917e+07	1.33539428e+04
7.17556092e+03	1.01401135e+08	1.28421223e+04
7.32596543e+03	1.03534299e+08	1.23494665e+04
7.47952252e+03	1.05712201e+08	1.18752800e+04
7.63629826e+03	1.07935780e+08	1.14188915e+04
7.79636013e+03	1.10205992e+08	1.09796533e+04
7.95977700e+03	1.12523815e+08	1.05569402e+04
8.12661920e+03	1.14890246e+08	1.01501490e+04
8.29695852e+03	1.17306304e+08	9.75869745e+03
8.47086827e+03	1.19773028e+08	9.38202396e+03
8.64842328e+03	1.22291481e+08	9.01958662e+03
8.82969996e+03	1.24862746e+08	8.67086266e+03
9.01477631e+03	1.27487931e+08	8.33534775e+03
9.20373200e+03	1.30168164e+08	8.01255543e+03
9.39664831e+03	1.32904600e+08	7.70201717e+03
9.59360829e+03	1.35698417e+08	7.40327915e+03
9.79469667e+03	1.38550816e+08	7.11590552e+03
1.00000000e+04	1.41463025e+08	6.93362056e+03
