# redshift	D_L [Mpc]	Age [yr]
4.18428851e-01	2.32268894e+03	9.27955957e+09
4.27199397e-01	2.38068790e+03	9.20947029e+09
4.36153779e-01	2.44023142e+03	9.13871088e+09
4.45295851e-01	2.50136208e+03	9.06728975e+09
4.54629547e-01	2.56412357e+03	8.99521596e+09
4.64158883e-01	2.62856074e+03	8.92249911e+09
4.73887961e-01	2.69471962e+03	8.84914943e+09
4.83820966e-01	2.76264745e+03	8.77517775e+09
4.93962174e-01	2.83239267e+03	8.70059549e+09
5.04315949e-01	2.90400501e+03	8.62541470e+09
5.14886745e-01	2.97753546e+03	8.54964806e+09
5.25679112e-01	3.05303632e+03	8.47330883e+09
5.36697695e-01	3.13056123e+03	8.39641091e+09
5.47947234e-01	3.21016519e+03	8.31896883e+09
5.59432571e-01	3.29190459e+03	8.24099772e+09
5.71158648e-01	3.37583722e+03	8.16251333e+09
5.83130511e-01	3.46202234e+03	8.08353202e+09
5.95353313e-01	3.55052067e+03	8.00407075e+09
6.07832313e-01	3.64139443e+03	7.92414710e+09
6.20572881e-01	3.73470738e+03	7.84377923e+09
6.33580499e-01	3.83052482e+03	7.76298587e+09
6.46860766e-01	3.92891367e+03	7.68178635e+09
6.60419396e-01	4.02994244e+03	7.60020055e+09
6.74262224e-01	4.13368131e+03	7.51824889e+09
6.88395207e-01	4.24020214e+03	7.43595235e+09
7.02824426e-01	4.34957849e+03	7.35333241e+09
7.17556092e-01	4.46188567e+03	7.27041105e+09
7.32596543e-01	4.57720079e+03	7.18721076e+09
7.47952252e-01	4.69560273e+03	7.10375446e+09
7.63629826e-01	4.81717224e+03	7.02006553e+09
7.79636013e-01	4.94199196e+03	6.93616777e+09
7.95977700e-01	5.07014640e+03	6.85208539e+09
8.12661920e-01	5.20172207e+03	6.76784294e+09
8.29695852e-01	5.33680743e+03	6.68346533e+09
8.47086827e-01	5.47549297e+03	6.59897780e+09
8.64842328e-01	5.61787125e+03	6.51440586e+09
8.82969996e-01	5.76403691e+03	6.42977529e+09
9.01477631e-01	5.91408676e+03	6.34511209e+09
9.20373200e-01	6.06811975e+03	6.26044244e+09
9.39664831e-01	6.22623708e+03	6.17579272e+09
9.59360829e-01	6.38854221e+03	6.09118942e+09
9.79469667e-01	6.55514089e+03	6.00665910e+09
1.00000000e+00	6.72614124e+03	5.92222843e+09
1.02096066e+00	6.90165378e+03	5.83792406e+09
1.04236067e+00	7.08179146e+03	5.75377265e+09
1.06420924e+00	7.26666974e+03	5.66980081e+09
1.08651577e+00	7.45640663e+03	5.58603507e+09
1.10928986e+00	7.65112271e+03	5.50250183e+09
1.13254132e+00	7.85094126e+03	5.41922734e+09
1.15628013e+00	8.05598821e+03	5.33623767e+09
1.18051653e+00	8.26639230e+03	5.25355865e+09
1.20526094e+00	8.48228505e+03	5.17121584e+09
1.23052400e+00	8.70380090e+03	5.08923452e+09
1.25631660e+00	8.93107720e+03	5.00763962e+09
1.28264983e+00	9.16425432e+03	4.92645573e+09
1.30953502e+00	9.40347569e+03	4.84570701e+09
1.33698374e+00	9.64888789e+03	4.76541722e+09
1.36500781e+00	9.90064070e+03	4.68560964e+09
1.39361927e+00	1.01588872e+04	4.60630707e+09
1.42283046e+00	1.04237837e+04	4.52753179e+09
1.45265393e+00	1.06954902e+04	4.44930554e+09
1.48310251e+00	1.09741698e+04	4.37164947e+09
1.51418933e+00	1.12599896e+04	4.29458415e+09
1.54592774e+00	1.15531202e+04	4.21812954e+09
1.57833141e+00	1.18537357e+04	4.14230495e+09
1.61141428e+00	1.21620145e+04	4.06712902e+09
1.64519059e+00	1.24781384e+04	3.99261974e+09
1.67967487e+00	1.28022937e+04	3.91879439e+09
1.71488197e+00	1.31346704e+04	3.84566954e+09
1.75082703e+00	1.34754630e+04	3.77326105e+09
1.78752553e+00	1.38248700e+04	3.70158404e+09
1.82499324e+00	1.41830946e+04	3.63065291e+09
1.86324631e+00	1.45503441e+04	3.56048127e+09
1.90230119e+00	1.49268308e+04	3.49108201e+09
1.94217468e+00	1.53127714e+04	3.42246726e+09
1.98288395e+00	1.57083875e+04	3.35464837e+09
2.02444651e+00	1.61139057e+04	3.28763593e+09
2.06688025e+00	1.65295575e+04	3.22143979e+09
2.11020343e+00	1.69555795e+04	3.15606901e+09
2.15443469e+00	1.73922138e+04	3.09153191e+09
2.19959307e+00	1.78397076e+04	3.02783605e+09
2.24569800e+00	1.82983137e+04	2.96498826e+09
2.29276931e+00	1.87682907e+04	2.90299460e+09
2.34082728e+00	1.92499025e+04	2.84186044e+09
2.38989257e+00	1.97434195e+04	2.78159041e+09
2.43998630e+00	2.02491175e+04	2.72218841e+09
2.49113003e+00	2.07672788e+04	2.66365769e+09
2.54334576e+00	2.12981920e+04	2.60600078e+09
2.59665597e+00	2.18421520e+04	2.54921957e+09
2.65108360e+00	2.23994602e+04	2.49331526e+09
2.70665207e+00	2.29704249e+04	2.43828845e+09
2.76338529e+00	2.35553610e+04	2.38413909e+09
2.82130768e+00	2.41545909e+04	2.33086653e+09
2.88044415e+00	2.47684435e+04	2.27846955e+09
2.94082017e+00	2.53972556e+04	2.22694635e+09
3.00246171e+00	2.60413711e+04	2.17629456e+09
3.06539530e+00	2.67011417e+04	2.12651131e+09
3.12964801e+00	2.73769270e+04	2.07759319e+09
3.19524751e+00	2.80690945e+04	2.02953631e+09
3.26222201e+00	2.87780197e+04	1.98233631e+09
3.33060034e+00	2.95040867e+04	1.93598836e+09
3.40041193e+00	3.02476880e+04	1.89048721e+09
3.47168682e+00	3.10092246e+04	1.84582718e+09
3.54445567e+00	3.17891067e+04	1.80200219e+09
3.61874981e+00	3.25877534e+04	1.75900581e+09
3.69460121e+00	3.34055931e+04	1.71683124e+09
3.77204249e+00	3.42430637e+04	1.67547132e+09
3.85110700e+00	3.51006126e+04	1.63491859e+09
3.93182876e+00	3.59786974e+04	1.59516530e+09
4.01424249e+00	3.68777854e+04	1.55620341e+09
4.09838367e+00	3.77983544e+04	1.51802460e+09
4.18428851e+00	3.87408928e+04	1.48062032e+09
4.27199397e+00	3.97058996e+04	1.44398180e+09
4.36153779e+00	4.06938847e+04	1.40810004e+09
4.45295851e+00	4.17053695e+04	1.37296586e+09
4.54629547e+00	4.27408864e+04	1.33856989e+09
4.64158883e+00	4.38009799e+04	1.30490260e+09
4.73887961e+00	4.48862062e+04	1.27195433e+09
4.83820966e+00	4.59971338e+04	1.23971527e+09
4.93962174e+00	4.71343433e+04	1.20817550e+09
5.04315949e+00	4.82984285e+04	1.17732500e+09
5.14886745e+00	4.94899959e+04	1.14715365e+09
5.25679112e+00	5.07096652e+04	1.11765128e+09
5.36697695e+00	5.19580697e+04	1.08880762e+09
5.47947234e+00	5.32358564e+04	1.06061238e+09
5.59432571e+00	5.45436866e+04	1.03305521e+09
5.71158648e+00	5.58822359e+04	1.00612575e+09
5.83130511e+00	5.72521944e+04	9.79813609e+08
5.95353313e+00	5.86542675e+04	9.54108400e+08
6.07832313e+00	6.00891758e+04	9.28999733e+08
6.20572881e+00	6.15576554e+04	9.04477232e+08
6.33580499e+00	6.30604587e+04	8.80530544e+08
6.46860766e+00	6.45983541e+04	8.57149346e+08
6.60419396e+00	6.61721267e+04	8.34323352e+08
6.74262224e+00	6.77825789e+04	8.12042324e+08
6.88395207e+00	6.94305300e+04	7.90296077e+08
7.02824426e+00	7.11168174e+04	7.69074488e+08
7.17556092e+00	7.28422964e+04	7.48367497e+08
7.32596543e+00	7.46078409e+04	7.28165122e+08
7.47952252e+00	7.64143436e+04	7.08457455e+08
7.63629826e+00	7.82627165e+04	6.89234675e+08
7.79636013e+00	8.01538912e+04	6.70487049e+08
7.95977700e+00	8.20888195e+04	6.52204939e+08
8.12661920e+00	8.40684736e+04	6.34378803e+08
8.29695852e+00	8.60938469e+04	6.16999202e+08
8.47086827e+00	8.81659537e+04	6.00056803e+08
8.64842328e+00	9.02858307e+04	5.83542382e+08
8.82969996e+00	9.24545365e+04	5.67446827e+08
9.01477631e+00	9.46731526e+04	5.51761141e+08
9.20373200e+00	9.69427838e+04	5.36476444e+08
9.39664831e+00	9.92645585e+04	5.21583976e+08
9.59360829e+00	1.01639629e+05	5.07075100e+08
9.79469667e+00	1.04069174e+05	4.92941300e+08
1.00000000e+01	1.06554395e+05	4.79174189e+08
1.02096066e+01	1.09096522e+05	4.65765503e+08
1.04236067e+01	1.11696808e+05	4.52707106e+08
1.06420924e+01	1.14356535e+05	4.39990994e+08
1.08651577e+01	1.17077014e+05	4.27609287e+08
1.10928986e+01	1.19859581e+05	4.15554240e+08
1.13254132e+01	1.22705602e+05	4.03818236e+08
1.15628013e+01	1.25616473e+05	3.92393787e+08
1.18051653e+01	1.28593618e+05	3.81273539e+08
1.20526094e+01	1.31638493e+05	3.70450266e+08
1.23052400e+01	1.34752584e+05	3.59916874e+08
1.25631660e+01	1.37937411e+05	3.49666399e+08
1.28264983e+01	1.41194524e+05	3.39692004e+08
1.30953502e+01	1.44525507e+05	3.29986984e+08
1.33698374e+01	1.47931979e+05	3.20544763e+08
1.36500781e+01	1.51415590e+05	3.11358890e+08
1.39361927e+01	1.54978031e+05	3.02423042e+08
1.42283046e+01	1.58621023e+05	2.93731021e+08
1.45265393e+01	1.62346328e+05	2.85276757e+08
1.48310251e+01	1.66155744e+05	2.77054300e+08
1.51418933e+01	1.70051108e+05	2.69057824e+08
1.54592774e+01	1.74034295e+05	2.61281624e+08
1.57833141e+01	1.78107221e+05	2.53720116e+08
1.61141428e+01	1.82271842e+05	2.46367834e+08
1.64519059e+01	1.86530157e+05	2.39219429e+08
1.67967487e+01	1.90884206e+05	2.32269668e+08
1.71488197e+01	1.95336074e+05	2.25513433e+08
1.75082703e+01	1.99887890e+05	2.18945717e+08
1.78752553e+01	2.04541827e+05	2.12561627e+08
1.82499324e+01	2.09300106e+05	2.06356377e+08
1.86324631e+01	2.14164994e+05	2.00325292e+08
1.90230119e+01	2.19138807e+05	1.94463800e+08
1.94217468e+01	2.24223911e+05	1.88767437e+08
1.98288395e+01	2.29422721e+05	1.83231840e+08
2.02444651e+01	2.34737703e+05	1.77852748e+08
2.06688025e+01	2.40171376e+05	1.72626000e+08
2.11020343e+01	2.45726315e+05	1.67547533e+08
2.15443469e+01	2.51405145e+05	1.62613382e+08
2.19959307e+01	2.57210551e+05	1.57819673e+08
2.24569800e+01	2.63145273e+05	1.53162628e+08
2.29276931e+01	2.69212109e+05	1.48638560e+08
2.34082728e+01	2.75413918e+05	1.44243871e+08
2.38989257e+01	2.81753618e+05	1.39975050e+08
2.43998630e+01	2.88234190e+05	1.35828673e+08
2.49113003e+01	2.94858679e+05	1.31801402e+08
2.54334576e+01	3.01630191e+05	1.27889980e+08
2.59665597e+01	3.08551903e+05	1.24091231e+08
2.65108360e+01	3.15627057e+05	1.20402060e+08
2.70665207e+01	3.22858962e+05	1.16819449e+08
2.76338529e+01	3.30251001e+05	1.13340458e+08
2.82130768e+01	3.37806625e+05	1.09962218e+08
2.88044415e+01	3.45529362e+05	1.06681937e+08
2.94082017e+01	3.53422810e+05	1.03496892e+08
3.00246171e+01	3.61490649e+05	1.00404432e+08
3.06539530e+01	3.69736632e+05	9.74019742e+07
3.12964801e+01	3.78164595e+05	9.44870010e+07
3.19524751e+01	3.86778452e+05	9.16570620e+07
3.26222201e+01	3.95582204e+05	8.89097702e+07
3.33060034e+01	4.04579933e+05	8.62428016e+07
3.40041193e+01	4.13775810e+05	8.36538930e+07
3.47168682e+01	4.23174093e+05	8.11408411e+07
3.54445567e+01	4.32779131e+05	7.87015011e+07
3.61874981e+01	4.42595365e+05	7.63337849e+07
3.69460121e+01	4.52627328e+05	7.40356604e+07
3.77204249e+01	4.62879652e+05	7.18051498e+07
3.85110700e+01	4.73357066e+05	6.96403282e+07
3.93182876e+01	4.84064398e+05	6.75393227e+07
4.01424249e+01	4.95006579e+05	6.55003109e+07
4.09838367e+01	5.06188644e+05	6.35215196e+07
4.18428851e+01	5.17615736e+05	6.16012239e+07
4.27199397e+01	5.29293105e+05	5.97377458e+07
4.36153779e+01	5.41226112e+05	5.79294530e+07
4.45295851e+01	5.53420233e+05	5.61747580e+07
4.54629547e+01	5.65881058e+05	5.44721167e+07
4.64158883e+01	5.78614296e+05	5.28200275e+07
4.73887961e+01	5.91625777e+05	5.12170302e+07
4.83820966e+01	6.04921453e+05	4.96617050e+07
4.93962174e+01	6.18507404e+05	4.81526713e+07
5.04315949e+01	6.32389836e+05	4.66885868e+07
5.14886745e+01	6.46575088e+05	4.52681466e+07
5.25679112e+01	6.61069631e+05	4.38900822e+07
5.36697695e+01	6.75880075e+05	4.25531604e+07
5.47947234e+01	6.91013168e+05	4.12561826e+07
5.59432571e+01	7.06475802e+05	3.99979838e+07
5.71158648e+01	7.22275012e+05	3.87774316e+07
5.83130511e+01	7.38417983e+05	3.75934258e+07
5.95353313e+01	7.54912053e+05	3.64448968e+07
6.07832313e+01	7.71764713e+05	3.53308054e+07
6.20572881e+01	7.88983613e+05	3.42501421e+07
6.33580499e+01	8.06576563e+05	3.32019255e+07
6.46860766e+01	8.24551541e+05	3.21852023e+07
6.60419396e+01	8.42916689e+05	3.11990466e+07
6.74262224e+01	8.61680325e+05	3.02425583e+07
6.88395207e+01	8.80850940e+05	2.93148635e+07
7.02824426e+01	9.00437205e+05	2.84151131e+07
7.17556092e+01	9.20447973e+05	2.75424821e+07
7.32596543e+01	9.40892284e+05	2.66961694e+07
7.47952252e+01	9.61779369e+05	2.58753969e+07
7.63629826e+01	9.83118655e+05	2.50775613e+07
7.79636013e+01	1.00491976e+06	2.43074709e+07
7.95977700e+01	1.02719252e+06	2.35588704e+07
8.12661920e+01	1.04994697e+06	2.28329151e+07
8.29695852e+01	1.07319335e+06	2.21289325e+07
8.47086827e+01	1.09694212e+06	2.14462700e+07
8.64842328e+01	1.12120396e+06	2.07842934e+07
8.82969996e+01	1.14598979e+06	2.01423874e+07
9.01477631e+01	1.17131073e+06	1.95199542e+07
9.20373200e+01	1.19717817e+06	1.89164136e+07
9.39664831e+01	1.22360371e+06	1.83312022e+07
9.59360829e+01	1.25059920e+06	1.77637731e+07
9.79469667e+01	1.27817676e+06	1.72135951e+07
1.00000000e+02	1.30634873e+06	1.66801529e+07
1.02096066e+02	1.33512776e+06	1.61629461e+07
1.04236067e+02	1.36452671e+06	1.56614888e+07
1.06420924e+02	1.39455874e+06	1.51753094e+07
1.08651577e+02	1.42523730e+06	1.47039504e+07
1.10928986e+02	1.45657609e+06	1.42469675e+07
1.13254132e+02	1.48858913e+06	1.38039293e+07
1.15628013e+02	1.52129071e+06	1.33744174e+07
1.18051653e+02	1.55469544e+06	1.29580256e+07
1.20526094e+02	1.58881822e+06	1.25543596e+07
1.23052400e+02	1.62367427e+06	1.21630368e+07
1.25631660e+02	1.65927915e+06	1.17836859e+07
1.28264983e+02	1.69564871e+06	1.14159465e+07
1.30953502e+02	1.73279916e+06	1.10594689e+07
1.33698374e+02	1.77074705e+06	1.07139137e+07
1.36500781e+02	1.80950926e+06	1.03789518e+07
1.39361927e+02	1.84910305e+06	1.00542634e+07
1.42283046e+02	1.88954602e+06	9.73953855e+06
1.45265393e+02	1.93085616e+06	9.43447639e+06
1.48310251e+02	1.97305181e+06	9.13878495e+06
1.51418933e+02	2.01615173e+06	8.85218100e+06
1.54592774e+02	2.06017505e+06	8.57438969e+06
1.57833141e+02	2.10514131e+06	8.30514438e+06
1.61141428e+02	2.15107047e+06	8.04418636e+06
1.64519059e+02	2.19798289e+06	7.79126462e+06
1.67967487e+02	2.24589936e+06	7.54613566e+06
1.71488197e+02	2.29484114e+06	7.30856322e+06
1.75082703e+02	2.34482988e+06	7.07831822e+06
1.78752553e+02	2.39588774e+06	6.85517809e+06
1.82499324e+02	2.44803731e+06	6.63892726e+06
1.86324631e+02	2.50130167e+06	6.42935636e+06
1.90230119e+02	2.55570438e+06	6.22626262e+06
1.94217468e+02	2.61126949e+06	6.02944904e+06
1.98288395e+02	2.66802157e+06	5.83872460e+06
2.02444651e+02	2.72598569e+06	5.65390403e+06
2.06688025e+02	2.78518745e+06	5.47480762e+06
2.11020343e+02	2.84565299e+06	5.30126102e+06
2.15443469e+02	2.90740901e+06	5.13309515e+06
2.19959307e+02	2.97048274e+06	4.97014600e+06
2.24569800e+02	3.03490202e+06	4.81225449e+06
2.29276931e+02	3.10069525e+06	4.65926631e+06
2.34082728e+02	3.16789143e+06	4.51103182e+06
2.38989257e+02	3.23652016e+06	4.36740586e+06
2.43998630e+02	3.30661168e+06	4.22824765e+06
2.49113003e+02	3.37819686e+06	4.09342066e+06
2.54334576e+02	3.45130720e+06	3.96279247e+06
2.59665597e+02	3.52597489e+06	3.83623464e+06
2.65108360e+02	3.60223276e+06	3.71362262e+06
2.70665207e+02	3.68011436e+06	3.59483563e+06
2.76338529e+02	3.75965394e+06	3.47975650e+06
2.82130768e+02	3.84088644e+06	3.36827165e+06
2.88044415e+02	3.92384756e+06	3.26027089e+06
2.94082017e+02	4.00857375e+06	3.15564737e+06
3.00246171e+02	4.09510221e+06	3.05429750e+06
3.06539530e+02	4.18347092e+06	2.95612079e+06
3.12964801e+02	4.27371868e+06	2.86101980e+06
3.19524751e+02	4.36588506e+06	2.76890006e+06
3.26222201e+02	4.46001050e+06	2.67966995e+06
3.33060034e+02	4.55613628e+06	2.59324061e+06
3.40041193e+02	4.65430453e+06	2.50952589e+06
3.47168682e+02	4.75455827e+06	2.42844227e+06
3.54445567e+02	4.85694142e+06	2.34990873e+06
3.61874981e+02	4.96149883e+06	2.27384672e+06
3.69460121e+02	5.06827629e+06	2.20018009e+06
3.77204249e+02	5.17732053e+06	2.12883499e+06
3.85110700e+02	5.28867929e+06	2.05973982e+06
3.93182876e+02	5.40240128e+06	1.99282514e+06
4.01424249e+02	5.51853624e+06	1.92802364e+06
4.09838367e+02	5.63713497e+06	1.86527005e+06
4.18428851e+02	5.75824932e+06	1.80450109e+06
4.27199397e+02	5.88193221e+06	1.74565539e+06
4.36153779e+02	6.00823770e+06	1.68867348e+06
4.45295851e+02	6.13722097e+06	1.63349766e+06
4.54629547e+02	6.26893834e+06	1.58007202e+06
4.64158883e+02	6.40344734e+06	1.52834235e+06
4.73887961e+02	6.54080669e+06	1.47825608e+06
4.83820966e+02	6.68107632e+06	1.42976224e+06
4.93962174e+02	6.82431745e+06	1.38281144e+06
5.04315949e+02	6.97059256e+06	1.33735577e+06
5.14886745e+02	7.11996544e+06	1.29334880e+06
5.25679112e+02	7.27250124e+06	1.25074551e+06
5.36697695e+02	7.42826644e+06	1.20950225e+06
5.47947234e+02	7.58732893e+06	1.16957673e+06
5.59432571e+02	7.74975801e+06	1.13092791e+06
5.71158648e+02	7.91562446e+06	1.09351604e+06
5.83130511e+02	8.08500051e+06	1.05730257e+06
5.95353313e+02	8.25795992e+06	1.02225013e+06
6.07832313e+02	8.43457799e+06	9.88322513e+05
6.20572881e+02	8.61493159e+06	9.55484589e+05
6.33580499e+02	8.79909920e+06	9.23702325e+05
6.46860766e+02	8.98716096e+06	8.92942725e+05
6.60419396e+02	9.17919867e+06	8.63173804e+05
6.74262224e+02	9.37529585e+06	8.34365482e+05
6.88395207e+02	9.57553777e+06	8.06485961e+05
7.02824426e+02	9.78001148e+06	7.79507076e+05
7.17556092e+02	9.98880585e+06	7.53400821e+05
7.32596543e+02	1.02020116e+07	7.28136939e+05
7.47952252e+02	1.04197214e+07	7.03693303e+05
7.63629826e+02	1.06420298e+07	6.80040387e+05
7.79636013e+02	1.08690334e+07	6.57157941e+05
7.95977700e+02	1.11008307e+07	6.35018557e+05
8.12661920e+02	1.13375224e+07	6.13599162e+05
8.29695852e+02	1.15792111e+07	5.92877151e+05
8.47086827e+02	1.18260019e+07	5.72830560e+05
8.64842328e+02	1.20780018e+07	5.53438088e+05
8.82969996e+02	1.23353201e+07	5.34679080e+05
9.01477631e+02	1.25980685e+07	5.16533516e+05
9.20373200e+02	1.28663608e+07	4.98981993e+05
9.39664831e+02	1.31403135e+07	4.82005703e+05
9.59360829e+02	1.34200453e+07	4.65586420e+05
9.79469667e+02	1.37056775e+07	4.49706481e+05
1.00000000e+03	1.39973339e+07	4.34348765e+05
1.02096066e+03	1.42951409e+07	4.19496684e+05
1.04236067e+03	1.45992274e+07	4.05134160e+05
1.06420924e+03	1.49097253e+07	3.91245613e+05
1.08651577e+03	1.52267690e+07	3.77815947e+05
1.10928986e+03	1.55504959e+07	3.64830730e+05
1.13254132e+03	1.58810461e+07	3.52275383e+05
1.15628013e+03	1.62185628e+07	3.40136370e+05
1.18051653e+03	1.65631920e+07	3.28400382e+05
1.20526094e+03	1.69150829e+07	3.17054519e+05
1.23052400e+03	1.72743878e+07	3.06086282e+05
1.25631660e+03	1.76412622e+07	2.95483562e+05
1.28264983e+03	1.80158649e+07	2.85234626e+05
1.30953502e+03	1.83983578e+07	2.75328105e+05
1.33698374e+03	1.87889065e+07	2.65752984e+05
1.36500781e+03	1.91876798e+07	2.56498591e+05
1.39361927e+03	1.95948502e+07	2.47554587e+05
1.42283046e+03	2.00105938e+07	2.38910955e+05
1.45265393e+03	2.04350902e+07	2.30557991e+05
1.48310251e+03	2.08685230e+07	2.22486294e+05
1.51418933e+03	2.13110796e+07	2.14686748e+05
1.54592774e+03	2.17629511e+07	2.07150546e+05
1.57833141e+03	2.22243330e+07	1.99869133e+05
1.61141428e+03	2.26954244e+07	1.92834230e+05
1.64519059e+03	2.31764290e+07	1.86037818e+05
1.67967487e+03	2.36675545e+07	1.79472128e+05
1.71488197e+03	2.41690131e+07	1.73129637e+05
1.75082703e+03	2.46810214e+07	1.67003056e+05
1.78752553e+03	2.52038004e+07	1.61085327e+05
1.82499324e+03	2.57375760e+07	1.55369612e+05
1.86324631e+03	2.62825785e+07	1.49849291e+05
1.90230119e+03	2.68390434e+07	1.44517951e+05
1.94217468e+03	2.74072107e+07	1.39369381e+05
1.98288395e+03	2.79873258e+07	1.34397568e+05
2.02444651e+03	2.85796391e+07	1.29596687e+05
2.06688025e+03	2.91844061e+07	1.24961099e+05
2.11020343e+03	2.98018879e+07	1.20485343e+05
2.15443469e+03	3.04323509e+07	1.16164130e+05
2.19959307e+03	3.10760671e+07	1.11992341e+05
2.24569800e+03	3.17333143e+07	1.07965018e+05
2.29276931e+03	3.24043759e+07	1.04077362e+05
2.34082728e+03	3.30895415e+07	1.00324725e+05
2.38989257e+03	3.37891066e+07	9.67026098e+04
2.43998630e+03	3.45033728e+07	9.32066600e+04
2.49113003e+03	3.52326484e+07	8.98326602e+04
2.54334576e+03	3.59772477e+07	8.65765291e+04
2.59665597e+03	3.67374918e+07	8.34343165e+04
2.65108360e+03	3.75137085e+07	8.04021987e+04
2.70665207e+03	3.83062326e+07	7.74764747e+04
2.76338529e+03	3.91154056e+07	7.46535627e+04
2.82130768e+03	3.99415764e+07	7.19299961e+04
2.88044415e+03	4.07851012e+07	6.93024201e+04
2.94082017e+03	4.16463436e+07	6.67675880e+04
3.00246171e+03	4.25256747e+07	6.43223584e+04
3.06539530e+03	4.34234736e+07	6.19636912e+04
3.12964801e+03	4.43401272e+07	5.96886451e+04
3.19524751e+03	4.52760306e+07	5.74943741e+04
3.26222201e+03	4.62315870e+07	5.53781255e+04
3.33060034e+03	4.72072082e+07	5.33372343e+04
3.40041193e+03	4.82033146e+07	5.13691242e+04
3.47168682e+03	4.92203354e+07	4.94713023e+04
3.54445567e+03	5.02587088e+07	4.76413574e+04
3.61874981e+03	5.13188821e+07	4.58769572e+04
3.69460121e+03	5.24013121e+07	4.41758458e+04
3.77204249e+03	5.35064652e+07	4.25358416e+04
3.85110700e+03	5.46348172e+07	4.09548346e+04
3.93182876e+03	5.57868545e+07	3.94307845e+04
4.01424249e+03	5.69630730e+07	3.79617182e+04
4.09838367e+03	5.81639796e+07	3.65457280e+04
4.18428851e+03	5.93900914e+07	3.51809692e+04
4.27199397e+03	6.06419365e+07	3.38656585e+04
4.36153779e+03	6.19200541e+07	3.25980718e+04
4.45295851e+03	6.32249947e+07	3.13765422e+04
4.54629547e+03	6.45573201e+07	3.01994586e+04
4.64158883e+03	6.59176043e+07	2.90652636e+04
4.73887961e+03	6.73064328e+07	2.79724521e+04
4.83820966e+03	6.87244040e+07	2.69195643e+04
4.93962174e+03	7.01721282e+07	2.59052089e+04
5.04315949e+03	7.16502289e+07	2.49280127e+04
5.14886745e+03	7.31593426e+07	2.39866677e+04
5.25679112e+03	7.47001190e+07	2.30798970e+04
5.36697695e+03	7.62732215e+07	2.22064903e+04
5.47947234e+03	7.78793275e+07	2.13652563e+04
5.59432571e+03	7.95191285e+07	2.05550511e+04
5.71158648e+03	8.11933304e+07	1.97747694e+04
5.83130511e+03	8.29026541e+07	1.90233440e+04
5.95353313e+03	8.46478355e+07	1.82997439e+04
6.07832313e+03	8.64296258e+07	1.76029732e+04
6.20572881e+03	8.82487921e+07	1.69320703e+04
6.33580499e+03	9.01061176e+07	1.62861067e+04
6.46860766e+03	9.20024019e+07	1.56641855e+04
6.60419396e+03	9.39384613e+07	1.50654409e+04
6.74262224e+03	9.59151291e+07	1.44890370e+04
6.88395207e+03	9.79332564e+07	1.39341666e+04
7.02824426e+03	9.99937117e+07	1.34000507e+04
7.17556092e+03	1.02097382e+08	1.28859372e+04
7.32596543e+03	1.04245173e+08	1.23911000e+04
7.47952252e+03	1.06438009e+08	1.19148387e+04
7.63629826e+03	1.08676834e+08	1.14564768e+04
7.79636013e+03	1.10962612e+08	1.10153619e+04
7.95977700e+03	1.13296326e+08	1.05908641e+04
8.12661920e+03	1.15678982e+08	1.01823759e+04
8.29695852e+03	1.18111604e+08	9.78931095e+03
8.47086827e+03	1.20595239e+08	9.41110359e+03
8.64842328e+03	1.23130957e+08	9.04720812e+03
8.82969996e+03	1.25719849e+08	8.69709814e+03
9.01477631e+03	1.28363030e+08	8.36026586e+03
9.20373200e+03	1.31061636e+08	8.03622151e+03
9.39664831e+03	1.33816830e+08	7.72449340e+03
9.59360829e+03	1.36629796e+08	7.42462470e+03
9.79469667e+03	1.39501747e+08	7.13617670e+03
1.00000000e+04	1.42433918e+08	6.95279452e+03
